batch_id,crop_type,variety,origin_region,harvest_datetime,harvest_weight_kg,initial_quality_score,harvest_temperature_c,harvest_conditions,field_precooled
BAT-001004,tomatoes,Primadonna,South,2025-07-15 14:15:00,4020.0,92.9,29.9,Hot / Sun-Exposed,False
BAT-001005,table_grapes,Codreanca,South,2025-10-13 11:30:00,2671.8,99.0,11.9,Humid,False
BAT-001006,apples,Golden Delicious,North,2025-09-28 06:15:00,7602.7,95.0,4.9,Optimal Dry,True
BAT-001007,table_grapes,Muscat de Hamburg,South,2025-10-21 06:30:00,7445.8,92.6,0.5,Humid,False
BAT-001008,apples,Fuji,North,2025-10-24 11:45:00,13122.1,90.2,17.4,Optimal Dry,True
BAT-001009,table_grapes,Victoria,South,2025-10-02 14:30:00,5139.3,95.2,11.2,Optimal Dry,True
BAT-001010,table_grapes,Victoria,South,2025-10-01 12:15:00,5268.9,94.0,12.0,Optimal Dry,False
BAT-001011,table_grapes,Victoria,South,2025-10-04 13:15:00,7377.6,88.3,14.0,Humid,False
BAT-001012,apples,Golden Delicious,North,2025-09-23 14:00:00,8134.6,95.2,23.7,Optimal Dry,True
BAT-001013,plums,Anna Späth,North,2025-10-10 14:15:00,6317.9,93.8,15.8,Optimal Dry,False
BAT-001014,table_grapes,Muscat de Hamburg,South,2025-10-08 08:45:00,2832.6,92.5,12.4,Humid,False
BAT-001015,apples,Idared,North,2025-10-09 07:30:00,4486.1,91.7,10.5,Humid,False
BAT-001016,apples,Granny Smith,North,2025-10-25 11:30:00,5656.3,93.7,12.4,Optimal Dry,True
BAT-001017,apples,Fuji,North,2025-09-29 09:00:00,13887.3,87.9,10.1,Optimal Dry,True
BAT-001018,plums,Anna Späth,Centre,2025-08-08 10:45:00,7377.9,85.1,23.2,Optimal Dry,True
BAT-001019,apples,Idared,North,2025-09-02 12:30:00,8540.8,88.6,26.7,Optimal Dry,False
BAT-001020,table_grapes,Codreanca,South,2025-09-04 10:15:00,7310.7,93.3,24.9,Optimal Dry,True
BAT-001021,plums,President,Centre,2025-10-04 10:15:00,4587.6,96.1,9.7,Humid,False
BAT-001022,plums,President,North,2025-08-24 10:30:00,8141.4,93.2,16.0,Optimal Dry,True
BAT-001023,apples,Idared,North,2025-08-26 08:15:00,8380.2,90.5,12.4,Optimal Dry,False
BAT-001024,plums,Stanley,Centre,2025-09-08 11:30:00,9225.0,96.6,24.6,Optimal Dry,True
BAT-001025,tomatoes,Primadonna,Centre,2025-07-23 13:15:00,4393.9,85.6,29.2,Hot / Sun-Exposed,False
BAT-001026,apples,Gala,Centre,2025-10-03 11:15:00,11343.4,92.3,10.2,Optimal Dry,True
BAT-001027,apples,Idared,North,2025-10-19 06:45:00,12983.7,93.5,5.9,Optimal Dry,True
BAT-001028,pears,Ksenia,Centre,2025-08-30 13:00:00,8610.6,89.3,30.3,Hot / Sun-Exposed,False
BAT-001029,plums,Kabardinka,South,2025-09-15 12:45:00,9498.8,79.7,22.2,Optimal Dry,False
BAT-001030,table_grapes,Codreanca,South,2025-09-19 09:45:00,5499.6,90.9,16.7,Optimal Dry,True
BAT-001031,table_grapes,Victoria,South,2025-09-06 13:45:00,2943.2,94.9,27.7,Optimal Dry,True
BAT-001032,apples,Gala,North,2025-10-18 08:45:00,8727.7,97.3,8.5,Humid,False
BAT-001033,raspberries,Glen Ample,Centre,2025-07-01 13:45:00,1549.1,89.2,23.0,Optimal Dry,False
BAT-001034,apples,Golden Delicious,North,2025-09-28 08:00:00,7685.1,86.4,5.8,Optimal Dry,False
BAT-001035,apples,Granny Smith,North,2025-10-22 11:15:00,7072.2,91.8,9.9,Optimal Dry,False
BAT-001036,plums,Kabardinka,North,2025-08-04 06:15:00,6014.4,91.4,16.6,Optimal Dry,False
BAT-001037,pears,Ksenia,South,2025-09-14 12:30:00,11875.7,96.4,21.7,Optimal Dry,False
BAT-001038,pears,Ksenia,North,2025-08-30 11:00:00,9860.8,92.1,26.0,Optimal Dry,True
BAT-001039,table_grapes,Codreanca,South,2025-09-29 07:30:00,5322.8,91.8,7.5,Humid,False
BAT-001040,table_grapes,Moldova,South,2025-09-14 11:15:00,3709.3,99.0,20.9,Optimal Dry,True
BAT-001041,plums,Kabardinka,Centre,2025-09-25 13:30:00,9304.7,87.0,14.0,Optimal Dry,True
BAT-001042,plums,President,Centre,2025-09-27 06:30:00,7708.5,88.7,5.0,Optimal Dry,False
BAT-001043,table_grapes,Codreanca,South,2025-10-23 09:15:00,5979.6,89.6,12.8,Humid,True
BAT-001044,apples,Gala,North,2025-10-18 10:45:00,12903.1,82.0,8.7,Humid,True
BAT-001045,table_grapes,Codreanca,Centre,2025-10-21 11:30:00,4156.2,89.9,9.8,Optimal Dry,True
BAT-001046,apples,Idared,North,2025-08-26 08:30:00,14590.3,91.7,12.4,Optimal Dry,False
BAT-001047,table_grapes,Moldova,South,2025-09-28 12:30:00,3180.2,93.1,15.9,Optimal Dry,False
BAT-001048,table_grapes,Victoria,South,2025-10-10 10:45:00,4069.8,91.8,14.1,Optimal Dry,False
BAT-001049,table_grapes,Codreanca,South,2025-09-01 14:15:00,7954.5,98.0,28.1,Hot / Sun-Exposed,False
BAT-001050,apples,Jonagold,Centre,2025-08-23 13:30:00,10373.2,89.7,24.1,Optimal Dry,True
BAT-001051,plums,Stanley,Centre,2025-08-08 10:30:00,2645.5,87.8,21.4,Optimal Dry,False
BAT-001052,apples,Jonagold,North,2025-09-25 10:00:00,4056.3,89.3,11.5,Optimal Dry,True
BAT-001053,apples,Gala,North,2025-09-01 06:45:00,7671.7,89.7,18.8,Humid,False
BAT-001054,apples,Gala,North,2025-10-20 07:45:00,9029.3,93.2,3.0,Optimal Dry,True
BAT-001055,apples,Gala,North,2025-09-29 09:30:00,14700.8,92.3,11.9,Optimal Dry,False
BAT-001056,plums,President,Centre,2025-08-11 06:30:00,5692.2,92.1,20.9,Optimal Dry,True
BAT-001057,strawberries,Clery,Centre,2025-06-21 13:45:00,2150.2,91.3,20.4,Optimal Dry,True
BAT-001058,plums,Stanley,Centre,2025-10-05 06:45:00,5649.1,91.5,9.0,Humid,True
BAT-001059,apricots,Nadejda,Centre,2025-06-29 09:15:00,2983.5,91.0,19.2,Optimal Dry,True
BAT-001060,pears,Abate Fetel,North,2025-10-04 12:00:00,7601.7,91.9,9.9,Humid,False
BAT-001061,apples,Fuji,North,2025-09-12 11:45:00,6537.0,98.4,16.7,Optimal Dry,False
BAT-001062,pears,Ksenia,South,2025-10-06 12:30:00,10969.9,85.6,14.3,Optimal Dry,False
BAT-001063,apples,Gala,North,2025-09-26 08:00:00,8115.0,93.5,5.4,Optimal Dry,False
BAT-001064,plums,President,Centre,2025-08-26 09:15:00,9121.4,95.5,17.2,Optimal Dry,True
BAT-001065,plums,President,North,2025-09-19 07:00:00,2727.8,94.0,9.6,Humid,True
BAT-001066,apples,Idared,North,2025-10-15 08:15:00,5425.5,98.7,2.4,Humid,False
BAT-001067,apples,Jonagold,Centre,2025-09-19 06:30:00,8002.4,96.0,11.0,Optimal Dry,False
BAT-001068,apples,Gala,North,2025-09-24 13:45:00,5947.7,89.7,20.7,Optimal Dry,True
BAT-001069,table_grapes,Moldova,South,2025-09-23 13:30:00,7265.0,97.0,23.7,Optimal Dry,False
BAT-001070,plums,President,South,2025-10-03 06:15:00,4307.9,92.8,6.8,Optimal Dry,True
BAT-001071,apples,Idared,North,2025-10-22 11:45:00,12094.1,97.1,10.7,Optimal Dry,True
BAT-001072,apricots,Spring Blush,North,2025-06-23 13:15:00,5798.5,84.6,22.3,Optimal Dry,False
BAT-001073,apples,Idared,North,2025-09-10 09:45:00,12511.7,95.9,21.6,Optimal Dry,True
BAT-001074,tomatoes,Cherry,North,2025-08-19 13:45:00,3812.3,93.8,22.3,Optimal Dry,False
BAT-001075,apples,Granny Smith,North,2025-09-07 07:15:00,7732.8,87.1,14.8,Optimal Dry,False
BAT-001076,plums,Kabardinka,North,2025-10-09 14:15:00,3740.9,84.7,12.3,Humid,True
BAT-001077,apples,Idared,South,2025-10-04 11:30:00,7806.7,92.4,13.5,Humid,False
BAT-001078,plums,President,Centre,2025-08-25 07:15:00,9385.7,92.5,10.8,Optimal Dry,False
BAT-001079,apples,Gala,North,2025-10-10 12:30:00,12939.7,83.9,13.3,Optimal Dry,False
BAT-001080,plums,Kabardinka,North,2025-09-29 14:15:00,4434.2,84.8,17.0,Optimal Dry,True
BAT-001081,plums,Kabardinka,Centre,2025-10-09 06:45:00,7596.9,95.4,11.2,Humid,True
BAT-001082,apples,Jonagold,North,2025-10-13 12:30:00,4300.7,96.2,11.1,Optimal Dry,True
BAT-001083,plums,Anna Späth,Centre,2025-09-23 12:00:00,9097.2,88.0,22.9,Optimal Dry,True
BAT-001084,plums,President,South,2025-08-26 10:45:00,3177.7,88.9,21.8,Optimal Dry,False
BAT-001085,pears,Abate Fetel,Centre,2025-08-27 13:45:00,8196.9,90.8,27.6,Optimal Dry,True
BAT-001086,tomatoes,Rio Grande,Centre,2025-08-05 07:45:00,3642.9,89.9,22.2,Optimal Dry,True
BAT-001087,apples,Granny Smith,North,2025-09-27 10:15:00,10973.3,89.8,10.4,Optimal Dry,False
BAT-001088,strawberries,Marmolada,Centre,2025-05-21 13:00:00,2404.6,93.4,19.9,Optimal Dry,True
BAT-001089,pears,Williams,North,2025-10-11 06:30:00,5313.3,91.8,8.2,Humid,False
BAT-001090,apples,Fuji,North,2025-08-26 14:15:00,4668.0,98.4,21.7,Optimal Dry,False
BAT-001091,pears,Williams,Centre,2025-09-12 14:30:00,11813.7,94.4,20.9,Optimal Dry,False
BAT-001092,plums,Kabardinka,Centre,2025-09-10 11:00:00,8538.2,87.8,22.5,Optimal Dry,False
BAT-001093,table_grapes,Codreanca,Centre,2025-09-19 12:45:00,7591.4,91.4,20.9,Optimal Dry,False
BAT-001094,table_grapes,Codreanca,South,2025-10-15 14:00:00,6441.0,91.4,12.7,Optimal Dry,False
BAT-001095,apples,Jonagold,North,2025-08-26 10:15:00,5253.8,95.5,17.2,Optimal Dry,False
BAT-001096,strawberries,Alba,Centre,2025-06-10 10:30:00,1977.1,94.8,19.3,Optimal Dry,True
BAT-001097,pears,Ksenia,South,2025-10-11 07:45:00,7100.8,95.2,9.5,Optimal Dry,False
BAT-001098,tomatoes,Bobcat,North,2025-10-02 14:45:00,4044.4,88.7,8.4,Optimal Dry,True
BAT-001099,tomatoes,Primadonna,Centre,2025-07-06 09:15:00,3070.4,90.8,24.4,Optimal Dry,False
BAT-001100,apples,Granny Smith,North,2025-09-14 13:00:00,5883.0,88.5,21.0,Optimal Dry,False
BAT-001101,apples,Granny Smith,North,2025-09-01 14:15:00,14841.7,89.4,27.2,Optimal Dry,False
BAT-001102,pears,Ksenia,South,2025-08-27 11:45:00,6074.7,94.8,25.7,Optimal Dry,True
BAT-001103,apples,Fuji,North,2025-09-28 07:15:00,4496.8,91.8,4.8,Optimal Dry,True
BAT-001104,strawberries,Clery,Centre,2025-06-07 07:45:00,1736.8,91.8,21.5,Optimal Dry,False
BAT-001105,table_grapes,Muscat de Hamburg,Centre,2025-09-02 13:30:00,5147.9,88.4,30.6,Hot / Sun-Exposed,False
BAT-001106,table_grapes,Victoria,South,2025-09-04 12:15:00,7669.4,90.7,27.9,Optimal Dry,True
BAT-001107,tomatoes,Cherry,Centre,2025-08-09 10:30:00,4589.5,93.2,25.6,Optimal Dry,True
BAT-001108,apples,Golden Delicious,Centre,2025-08-21 07:15:00,6163.1,92.1,17.6,Optimal Dry,True
BAT-001109,apples,Idared,North,2025-09-04 14:30:00,11870.8,95.4,27.7,Optimal Dry,False
BAT-001110,tomatoes,Rio Grande,Centre,2025-08-16 11:15:00,2491.1,95.0,24.9,Optimal Dry,False
BAT-001111,tomatoes,Rio Grande,South,2025-08-28 10:30:00,2413.8,96.6,23.1,Optimal Dry,False
BAT-001112,apples,Gala,Centre,2025-10-12 13:15:00,8746.6,83.2,14.7,Optimal Dry,False
BAT-001113,table_grapes,Muscat de Hamburg,South,2025-10-03 07:00:00,3773.7,92.6,6.6,Optimal Dry,False
BAT-001114,plums,President,North,2025-08-21 11:00:00,7501.8,91.8,25.2,Optimal Dry,True
BAT-001115,apples,Gala,North,2025-10-23 08:15:00,10800.3,89.8,11.4,Humid,True
BAT-001116,apricots,Spring Blush,Centre,2025-07-03 07:15:00,2159.9,93.6,17.9,Optimal Dry,True
BAT-001117,tomatoes,Primadonna,South,2025-09-15 13:30:00,5849.3,96.6,22.9,Optimal Dry,False
BAT-001118,table_grapes,Moldova,South,2025-10-21 13:15:00,2879.7,90.2,13.5,Optimal Dry,False
BAT-001119,apples,Fuji,North,2025-10-07 11:00:00,8850.5,82.7,10.5,Humid,False
BAT-001120,apples,Gala,North,2025-09-15 13:00:00,4089.6,93.8,18.0,Post-Rain,False
BAT-001121,tomatoes,Primadonna,Centre,2025-09-26 08:30:00,5925.4,84.4,6.7,Optimal Dry,False
BAT-001122,apricots,Spring Blush,Centre,2025-07-26 11:45:00,2158.0,90.2,32.0,Hot / Sun-Exposed,True
BAT-001123,apples,Gala,North,2025-09-18 11:30:00,7199.8,86.1,17.4,Optimal Dry,False
BAT-001124,apples,Jonagold,North,2025-08-25 08:15:00,11460.4,97.4,11.2,Optimal Dry,False
BAT-001125,apples,Granny Smith,North,2025-10-08 06:00:00,4614.0,87.9,10.7,Humid,False
BAT-001126,apples,Gala,North,2025-09-26 08:15:00,5764.0,87.3,5.4,Optimal Dry,False
BAT-001127,tomatoes,Rio Grande,Centre,2025-08-11 11:00:00,2649.4,91.3,24.7,Optimal Dry,True
BAT-001128,tomatoes,Bobcat,South,2025-07-06 11:15:00,2274.6,87.5,28.8,Hot / Sun-Exposed,True
BAT-001129,apples,Golden Delicious,North,2025-10-18 07:45:00,14638.6,86.1,7.2,Humid,False
BAT-001130,table_grapes,Muscat de Hamburg,South,2025-09-18 08:15:00,4072.3,88.2,13.2,Optimal Dry,True
BAT-001131,plums,President,Centre,2025-08-24 09:30:00,3851.3,96.9,19.9,Optimal Dry,False
BAT-001132,tomatoes,Bobcat,North,2025-09-03 12:00:00,5978.2,88.9,26.1,Optimal Dry,True
BAT-001133,apples,Granny Smith,North,2025-09-02 09:30:00,13286.5,90.0,23.3,Optimal Dry,False
BAT-001134,raspberries,Heritage,North,2025-07-02 11:00:00,812.7,89.8,22.9,Optimal Dry,True
BAT-001135,pears,Abate Fetel,South,2025-10-02 10:00:00,11256.9,88.8,8.2,Optimal Dry,True
BAT-001136,tomatoes,Cherry,North,2025-09-09 09:30:00,4562.5,87.7,21.3,Optimal Dry,True
BAT-001137,plums,Kabardinka,Centre,2025-10-10 07:15:00,7950.8,86.3,10.6,Optimal Dry,True
BAT-001138,apples,Gala,North,2025-08-31 12:00:00,4367.1,90.6,29.1,Hot / Sun-Exposed,False
BAT-001139,pears,Abate Fetel,Centre,2025-09-26 10:30:00,6911.5,91.1,10.9,Optimal Dry,True
BAT-001140,apples,Golden Delicious,North,2025-10-15 06:00:00,8740.2,96.3,3.2,Humid,True
BAT-001141,table_grapes,Victoria,Centre,2025-10-03 09:30:00,4711.9,97.8,8.6,Optimal Dry,True
BAT-001142,table_grapes,Muscat de Hamburg,South,2025-09-10 07:00:00,5857.6,95.4,16.7,Optimal Dry,False
BAT-001143,plums,Kabardinka,South,2025-09-07 10:15:00,8100.2,97.9,21.7,Optimal Dry,False
BAT-001144,raspberries,Novokitaevskaya,North,2025-07-09 13:45:00,2029.6,88.1,30.0,Hot / Sun-Exposed,True
BAT-001145,apples,Gala,North,2025-10-03 11:15:00,6551.8,86.5,8.5,Optimal Dry,False
BAT-001146,table_grapes,Muscat de Hamburg,Centre,2025-10-08 10:30:00,7769.5,97.1,12.5,Humid,False
BAT-001147,table_grapes,Moldova,South,2025-09-13 08:45:00,3658.7,93.5,18.5,Optimal Dry,False
BAT-001148,table_grapes,Muscat de Hamburg,Centre,2025-09-30 11:30:00,7687.0,83.2,12.6,Optimal Dry,False
BAT-001149,apples,Granny Smith,North,2025-09-27 14:45:00,11282.5,91.4,15.6,Optimal Dry,False
BAT-001150,apples,Gala,Centre,2025-09-20 07:30:00,7637.7,84.2,16.0,Humid,True
BAT-001151,plums,Kabardinka,Centre,2025-08-15 07:30:00,2505.5,92.9,20.6,Optimal Dry,True
BAT-001152,pears,Williams,South,2025-09-09 08:00:00,7974.4,95.0,16.5,Optimal Dry,True
BAT-001153,plums,President,South,2025-08-22 10:45:00,8955.4,91.4,28.9,Hot / Sun-Exposed,False
BAT-001154,tomatoes,Primadonna,South,2025-07-31 10:15:00,5491.8,88.2,22.6,Optimal Dry,False
BAT-001155,strawberries,Clery,Centre,2025-05-30 10:15:00,1705.0,96.6,17.0,Optimal Dry,True
BAT-001156,apples,Jonagold,North,2025-10-10 14:00:00,8648.3,96.3,15.8,Optimal Dry,False
BAT-001157,plums,President,Centre,2025-10-03 06:45:00,9875.1,95.3,6.6,Optimal Dry,True
BAT-001158,apples,Jonagold,North,2025-10-14 12:00:00,8806.0,94.0,10.3,Optimal Dry,False
BAT-001159,apples,Golden Delicious,Centre,2025-09-01 07:45:00,9027.1,93.6,20.0,Optimal Dry,True
BAT-001160,apples,Granny Smith,South,2025-08-28 08:00:00,10418.2,86.7,17.5,Optimal Dry,False
BAT-001161,apples,Gala,North,2025-10-21 14:00:00,8664.4,93.2,12.0,Optimal Dry,True
BAT-001162,plums,President,Centre,2025-08-09 06:45:00,9040.8,93.0,17.0,Optimal Dry,True
BAT-001163,pears,Williams,North,2025-08-24 07:15:00,8174.8,86.5,12.6,Humid,True
BAT-001164,strawberries,Marmolada,North,2025-06-20 12:00:00,1904.3,88.1,18.8,Optimal Dry,True
BAT-001165,apricots,Krasnoshchoky,Centre,2025-06-27 13:30:00,5722.3,99.0,29.2,Hot / Sun-Exposed,True
BAT-001166,pears,Conference,North,2025-09-27 11:00:00,5096.9,92.5,12.6,Optimal Dry,True
BAT-001167,plums,President,Centre,2025-09-20 10:45:00,8977.5,88.6,21.1,Optimal Dry,False
BAT-001168,table_grapes,Victoria,South,2025-09-20 14:15:00,2989.3,91.2,23.8,Optimal Dry,False
BAT-001169,apples,Jonagold,Centre,2025-09-28 14:45:00,11817.9,93.5,16.9,Optimal Dry,True
BAT-001170,apples,Idared,North,2025-10-15 07:45:00,7396.7,96.7,2.4,Humid,True
BAT-001171,tomatoes,Cherry,North,2025-08-12 09:45:00,5768.0,91.4,19.8,Optimal Dry,False
BAT-001172,apples,Jonagold,North,2025-10-21 14:30:00,11501.6,87.3,12.0,Optimal Dry,True
BAT-001173,apples,Gala,North,2025-08-29 14:45:00,5655.4,93.3,28.4,Hot / Sun-Exposed,True
BAT-001174,plums,Kabardinka,South,2025-08-14 10:30:00,9592.6,94.1,25.8,Optimal Dry,False
BAT-001175,apples,Granny Smith,North,2025-08-22 07:00:00,6726.3,92.2,20.4,Optimal Dry,True
BAT-001176,table_grapes,Muscat de Hamburg,South,2025-10-14 08:45:00,2632.2,91.6,5.7,Humid,False
BAT-001177,table_grapes,Victoria,Centre,2025-10-21 10:30:00,5921.3,88.7,5.1,Optimal Dry,False
BAT-001178,plums,Kabardinka,Centre,2025-08-29 11:15:00,6440.7,83.2,26.5,Optimal Dry,True
BAT-001179,apples,Gala,North,2025-10-17 14:45:00,14335.1,99.0,14.0,Optimal Dry,True
BAT-001180,apples,Golden Delicious,North,2025-08-22 08:45:00,13757.5,91.4,22.8,Optimal Dry,True
BAT-001181,plums,Stanley,Centre,2025-09-26 12:30:00,8861.1,86.6,14.5,Optimal Dry,True
BAT-001182,apples,Gala,North,2025-10-23 08:00:00,5177.2,91.1,11.4,Humid,True
BAT-001183,pears,Williams,South,2025-09-15 14:15:00,6757.4,95.3,22.9,Optimal Dry,True
BAT-001184,apples,Idared,North,2025-10-05 14:30:00,14153.1,93.9,15.1,Optimal Dry,True
BAT-001185,apples,Idared,North,2025-08-24 14:45:00,12946.7,89.5,15.4,Optimal Dry,False
BAT-001186,plums,President,Centre,2025-08-30 12:15:00,5605.8,91.0,29.0,Hot / Sun-Exposed,True
BAT-001187,apples,Gala,North,2025-09-27 07:00:00,13327.1,91.6,4.5,Optimal Dry,False
BAT-001188,raspberries,Glen Ample,North,2025-08-25 10:45:00,1826.9,91.1,17.3,Optimal Dry,False
BAT-001189,tomatoes,Cherry,South,2025-07-25 12:00:00,4602.5,86.1,33.3,Hot / Sun-Exposed,False
BAT-001190,apples,Granny Smith,North,2025-09-11 10:00:00,13562.1,93.4,20.2,Optimal Dry,True
BAT-001191,apples,Golden Delicious,North,2025-09-17 14:45:00,11317.8,89.0,17.7,Optimal Dry,True
BAT-001192,apples,Golden Delicious,South,2025-09-15 11:30:00,5664.9,86.8,21.4,Optimal Dry,True
BAT-001193,apples,Jonagold,Centre,2025-09-28 10:00:00,11306.5,85.7,11.6,Optimal Dry,True
BAT-001194,table_grapes,Victoria,South,2025-10-11 10:45:00,4806.0,93.8,12.9,Optimal Dry,False
BAT-001195,pears,Williams,South,2025-09-11 14:00:00,5022.8,90.5,25.8,Optimal Dry,False
BAT-001196,table_grapes,Codreanca,Centre,2025-09-09 08:30:00,5948.4,94.6,17.8,Optimal Dry,False
BAT-001197,apples,Idared,North,2025-10-17 06:30:00,6748.2,86.2,5.5,Humid,True
BAT-001198,apples,Golden Delicious,South,2025-10-02 14:45:00,13292.3,94.5,10.8,Optimal Dry,False
BAT-001199,table_grapes,Muscat de Hamburg,South,2025-09-21 12:30:00,3190.6,90.6,23.8,Optimal Dry,True
BAT-001200,table_grapes,Codreanca,South,2025-10-04 07:15:00,6919.7,88.4,12.6,Humid,False
BAT-001201,table_grapes,Moldova,Centre,2025-10-02 10:30:00,2600.9,91.3,7.3,Optimal Dry,False
BAT-001202,plums,President,Centre,2025-09-01 14:45:00,6365.0,81.1,27.7,Optimal Dry,True
BAT-001203,strawberries,Clery,North,2025-06-22 14:15:00,2511.9,87.3,23.8,Optimal Dry,True
BAT-001204,apples,Fuji,North,2025-09-26 06:15:00,6174.1,88.3,4.9,Optimal Dry,True
BAT-001205,apples,Granny Smith,North,2025-10-13 08:00:00,5404.9,92.2,10.2,Humid,True
BAT-001206,plums,Anna Späth,Centre,2025-10-10 06:15:00,8708.0,94.4,10.9,Optimal Dry,False
BAT-001207,apricots,Spring Blush,Centre,2025-07-15 14:00:00,2777.4,88.2,28.7,Hot / Sun-Exposed,False
BAT-001208,plums,Kabardinka,North,2025-08-17 11:15:00,3020.2,84.3,25.1,Optimal Dry,False
BAT-001209,apples,Golden Delicious,Centre,2025-08-25 09:30:00,5192.7,89.4,17.3,Optimal Dry,False
BAT-001210,plums,Anna Späth,South,2025-10-09 09:00:00,7027.0,96.9,11.3,Humid,False
BAT-001211,tomatoes,Primadonna,North,2025-08-03 08:45:00,3394.7,86.6,22.6,Optimal Dry,True
BAT-001212,apples,Fuji,Centre,2025-10-15 11:00:00,8539.0,84.7,9.3,Optimal Dry,True
BAT-001213,table_grapes,Muscat de Hamburg,South,2025-10-20 07:30:00,6334.3,99.0,2.7,Optimal Dry,False
BAT-001214,apples,Jonagold,North,2025-09-03 07:45:00,13818.6,86.6,18.1,Optimal Dry,True
BAT-001215,apples,Jonagold,North,2025-10-07 09:15:00,13840.5,90.6,9.8,Humid,False
BAT-001216,strawberries,Asia,Centre,2025-06-23 07:00:00,1794.9,83.8,16.9,Optimal Dry,False
BAT-001217,tomatoes,Primadonna,South,2025-09-22 11:00:00,4417.6,85.3,21.0,Optimal Dry,False
BAT-001218,apples,Idared,South,2025-09-29 06:45:00,11215.6,87.2,5.9,Humid,False
BAT-001219,plums,President,Centre,2025-08-15 06:15:00,4571.4,99.0,18.9,Optimal Dry,True
BAT-001220,table_grapes,Victoria,Centre,2025-09-24 10:30:00,5313.8,86.1,18.3,Optimal Dry,False
BAT-001221,apples,Granny Smith,North,2025-10-21 10:15:00,5722.2,86.9,4.8,Humid,True
BAT-001222,table_grapes,Moldova,Centre,2025-09-18 12:15:00,4581.2,90.0,17.7,Optimal Dry,False
BAT-001223,strawberries,Marmolada,North,2025-06-14 10:30:00,1568.5,92.5,18.4,Optimal Dry,False
BAT-001224,tomatoes,Primadonna,North,2025-09-30 10:45:00,2029.2,94.8,10.4,Humid,False
BAT-001225,table_grapes,Moldova,Centre,2025-10-20 08:15:00,3571.7,87.4,2.9,Optimal Dry,False
BAT-001226,table_grapes,Victoria,South,2025-09-19 12:45:00,2700.1,91.0,21.7,Optimal Dry,True
BAT-001227,table_grapes,Victoria,South,2025-09-14 13:30:00,7950.5,90.9,21.9,Optimal Dry,False
BAT-001228,pears,Abate Fetel,Centre,2025-09-01 11:15:00,11592.5,82.2,25.1,Optimal Dry,False
BAT-001229,apples,Gala,Centre,2025-10-14 12:45:00,10064.8,91.3,11.3,Optimal Dry,True
BAT-001230,plums,Anna Späth,South,2025-10-04 13:00:00,3417.6,90.7,14.0,Humid,False
BAT-001231,apples,Idared,North,2025-10-06 10:30:00,11393.2,95.8,9.8,Humid,False
BAT-001232,plums,Stanley,Centre,2025-09-06 07:00:00,8333.2,86.6,15.2,Optimal Dry,False
BAT-001233,pears,Conference,South,2025-08-31 08:00:00,11259.7,90.6,20.5,Optimal Dry,True
BAT-001234,apples,Idared,North,2025-10-15 07:00:00,8681.2,90.7,2.6,Humid,False
BAT-001235,plums,Anna Späth,Centre,2025-09-26 10:15:00,5225.6,97.7,10.9,Optimal Dry,True
BAT-001236,table_grapes,Codreanca,South,2025-10-21 08:45:00,3854.8,89.5,3.1,Optimal Dry,True
BAT-001237,table_grapes,Victoria,Centre,2025-09-30 08:45:00,6337.2,88.4,10.2,Post-Rain,True
BAT-001238,plums,President,South,2025-08-18 14:45:00,7255.7,95.0,25.3,Optimal Dry,False
BAT-001239,apples,Golden Delicious,North,2025-10-17 13:15:00,4259.8,82.0,11.6,Optimal Dry,False
BAT-001240,tomatoes,Primadonna,South,2025-07-24 12:00:00,6917.2,99.0,31.0,Hot / Sun-Exposed,False
BAT-001241,apples,Gala,North,2025-09-04 09:45:00,14375.7,99.0,21.8,Optimal Dry,True
BAT-001242,apples,Jonagold,North,2025-09-25 06:15:00,4842.0,98.4,11.0,Optimal Dry,False
BAT-001243,tomatoes,Cherry,Centre,2025-09-14 09:45:00,2834.4,90.3,18.3,Optimal Dry,False
BAT-001244,table_grapes,Codreanca,South,2025-09-05 10:45:00,7628.5,86.3,26.1,Optimal Dry,False
BAT-001245,plums,Stanley,Centre,2025-09-11 11:45:00,4453.8,91.0,23.9,Optimal Dry,False
BAT-001246,apples,Idared,North,2025-09-01 12:45:00,12741.1,94.8,26.6,Optimal Dry,True
BAT-001247,apples,Idared,North,2025-08-24 08:15:00,12486.3,91.9,14.1,Optimal Dry,False
BAT-001248,plums,Anna Späth,North,2025-09-06 14:45:00,8863.3,99.0,26.7,Optimal Dry,False
BAT-001249,apples,Golden Delicious,North,2025-08-20 14:30:00,10020.2,86.5,25.1,Optimal Dry,False
BAT-001250,pears,Ksenia,North,2025-08-25 09:15:00,6522.2,88.4,13.4,Optimal Dry,False
BAT-001251,table_grapes,Codreanca,South,2025-09-22 14:15:00,3988.8,88.8,24.0,Optimal Dry,True
BAT-001252,table_grapes,Codreanca,South,2025-09-01 06:45:00,5309.8,89.1,15.9,Humid,False
BAT-001253,plums,Kabardinka,Centre,2025-08-14 13:00:00,5305.3,84.7,29.4,Hot / Sun-Exposed,False
BAT-001254,table_grapes,Victoria,South,2025-09-29 07:30:00,7585.4,93.6,7.5,Humid,False
BAT-001255,table_grapes,Victoria,South,2025-09-18 14:00:00,3966.6,93.1,19.7,Optimal Dry,False
BAT-001256,table_grapes,Moldova,South,2025-10-23 06:15:00,3560.9,86.7,11.9,Humid,False
