shipment_id,batch_id,destination_market,destination_region,vehicle_type,planned_departure_datetime,planned_arrival_datetime,planned_duration_hours,actual_departure_datetime,actual_arrival_datetime,actual_delay_minutes,cold_chain_incident,transit_temp_mean_c
SHP-000143,BAT-000143,Warsaw,Central Europe,Reefer Truck,2024-11-03 21:52:48,2024-11-05 01:52:48,28.0,2024-11-03 21:52:48,2024-11-05 01:52:48,0,False,4.3
SHP-000144,BAT-000144,Bucharest,Romania,Reefer Truck,2024-08-09 22:54:36,2024-08-10 12:54:36,14.0,2024-08-09 23:33:36,2024-08-10 13:33:36,39,False,2.9
SHP-000145,BAT-000145,Berlin,Western Europe,Reefer Truck,2024-10-10 21:27:00,2024-10-12 11:27:00,38.0,2024-10-10 23:27:00,2024-10-12 15:01:00,214,False,4.4
SHP-000146,BAT-000146,Bucharest,Romania,Reefer Truck,2024-10-05 16:26:24,2024-10-06 06:26:24,14.0,2024-10-05 17:50:24,2024-10-06 07:50:24,84,True,14.3
SHP-000147,BAT-000147,Bălți Wholesale,Domestic,Ambient Truck,2025-01-31 21:00:00,2025-02-01 02:00:00,5.0,2025-01-31 21:08:00,2025-02-01 02:08:00,8,True,25.5
SHP-000148,BAT-000148,Berlin,Western Europe,Reefer Truck,2024-12-10 16:21:36,2024-12-12 06:21:36,38.0,2024-12-10 18:06:36,2024-12-12 08:06:36,105,False,3.4
SHP-000149,BAT-000149,Warsaw,Central Europe,Reefer Truck,2024-11-19 16:02:24,2024-11-20 20:02:24,28.0,2024-11-19 16:34:24,2024-11-20 20:34:24,32,False,2.5
SHP-000150,BAT-000150,Berlin,Western Europe,Insulated Van,2024-07-25 18:03:36,2024-07-27 08:03:36,38.0,2024-07-25 18:32:36,2024-07-27 08:32:36,29,False,2.9
SHP-000151,BAT-000151,Bălți Wholesale,Domestic,Ambient Truck,2024-11-12 19:02:24,2024-11-13 00:02:24,5.0,2024-11-12 19:02:24,2024-11-13 00:02:24,0,False,19.7
SHP-000152,BAT-000152,Berlin,Western Europe,Reefer Truck,2024-12-10 12:45:36,2024-12-12 02:45:36,38.0,2024-12-10 12:54:36,2024-12-12 02:54:36,9,False,3.1
SHP-000153,BAT-000153,Berlin,Western Europe,Reefer Truck,2025-01-19 22:48:36,2025-01-21 12:48:36,38.0,2025-01-19 23:18:36,2025-01-21 13:18:36,30,False,2.7
SHP-000154,BAT-000154,Bălți Wholesale,Domestic,Ambient Truck,2025-01-05 20:25:12,2025-01-06 01:25:12,5.0,2025-01-05 20:25:12,2025-01-06 01:25:12,0,True,24.1
SHP-000155,BAT-000155,Berlin,Western Europe,Reefer Truck,2025-02-06 16:43:48,2025-02-08 06:43:48,38.0,2025-02-06 16:46:48,2025-02-08 06:46:48,3,False,2.9
SHP-000156,BAT-000156,Iași,Romania,Insulated Van,2025-01-24 18:58:48,2025-01-25 02:58:48,8.0,2025-01-24 19:42:48,2025-01-25 03:42:48,44,False,2.9
SHP-000157,BAT-000157,Prague,Central Europe,Insulated Van,2024-07-15 18:29:24,2024-07-17 02:29:24,32.0,2024-07-15 18:34:24,2024-07-17 02:34:24,5,False,4.1
SHP-000158,BAT-000158,Bălți Wholesale,Domestic,Ambient Truck,2025-01-06 18:53:24,2025-01-06 23:53:24,5.0,2025-01-06 18:59:24,2025-01-06 23:59:24,6,False,18.0
SHP-000159,BAT-000159,Warsaw,Central Europe,Reefer Truck,2024-10-19 19:21:36,2024-10-20 23:21:36,28.0,2024-10-19 19:21:36,2024-10-20 23:21:36,0,False,2.9
SHP-000160,BAT-000160,Bucharest,Romania,Reefer Truck,2024-09-12 17:32:24,2024-09-13 07:32:24,14.0,2024-09-12 18:03:24,2024-09-13 08:03:24,31,False,4.4
SHP-000161,BAT-000161,Bucharest,Romania,Reefer Truck,2025-02-26 16:37:48,2025-02-27 06:37:48,14.0,2025-02-26 16:46:48,2025-02-27 06:46:48,9,False,2.9
SHP-000162,BAT-000162,Brașov,Romania,Reefer Truck,2024-08-27 18:07:48,2024-08-28 10:07:48,16.0,2024-08-27 18:53:48,2024-08-28 10:53:48,46,False,3.9
SHP-000163,BAT-000163,Bălți Wholesale,Domestic,Ambient Truck,2024-10-22 12:01:48,2024-10-22 17:01:48,5.0,2024-10-22 12:15:48,2024-10-22 17:15:48,14,False,18.0
SHP-000164,BAT-000164,Bucharest,Romania,Reefer Truck,2024-12-02 15:01:48,2024-12-03 05:01:48,14.0,2024-12-02 17:01:48,2024-12-03 07:12:48,131,True,17.9
SHP-000165,BAT-000165,Bălți Wholesale,Domestic,Ambient Truck,2024-10-24 15:21:36,2024-10-24 20:21:36,5.0,2024-10-24 16:24:36,2024-10-24 21:24:36,63,False,18.0
SHP-000166,BAT-000166,Bucharest,Romania,Reefer Truck,2024-11-26 14:03:36,2024-11-27 04:03:36,14.0,2024-11-26 14:15:36,2024-11-27 04:15:36,12,False,4.5
SHP-000167,BAT-000167,Brașov,Romania,Reefer Truck,2025-01-02 18:51:36,2025-01-03 10:51:36,16.0,2025-01-02 18:51:36,2025-01-03 10:51:36,0,False,2.6
SHP-000168,BAT-000168,Berlin,Western Europe,Reefer Truck,2024-12-01 19:20:24,2024-12-03 09:20:24,38.0,2024-12-01 19:31:24,2024-12-03 09:31:24,11,True,17.9
SHP-000169,BAT-000169,Iași,Romania,Insulated Van,2024-11-11 20:58:48,2024-11-12 04:58:48,8.0,2024-11-11 22:14:48,2024-11-12 06:14:48,76,False,3.5
SHP-000170,BAT-000170,Brașov,Romania,Reefer Truck,2025-03-12 22:46:12,2025-03-13 14:46:12,16.0,2025-03-12 23:10:12,2025-03-13 15:10:12,24,False,3.5
SHP-000171,BAT-000171,Berlin,Western Europe,Reefer Truck,2025-01-31 22:21:36,2025-02-02 12:21:36,38.0,2025-01-31 22:46:36,2025-02-02 12:46:36,25,False,2.8
SHP-000172,BAT-000172,Brașov,Romania,Reefer Truck,2024-11-10 13:09:00,2024-11-11 05:09:00,16.0,2024-11-10 13:32:00,2024-11-11 05:32:00,23,False,2.9
SHP-000173,BAT-000173,Prague,Central Europe,Reefer Truck,2025-03-09 15:58:48,2025-03-10 23:58:48,32.0,2025-03-09 15:58:48,2025-03-10 23:58:48,0,False,4.5
SHP-000174,BAT-000174,Prague,Central Europe,Reefer Truck,2025-02-01 15:41:24,2025-02-02 23:41:24,32.0,2025-02-01 17:41:24,2025-02-03 05:18:24,337,False,3.2
SHP-000175,BAT-000175,Prague,Central Europe,Reefer Truck,2024-10-15 19:38:24,2024-10-17 03:38:24,32.0,2024-10-15 20:24:24,2024-10-17 04:24:24,46,False,3.0
SHP-000176,BAT-000176,Bălți Wholesale,Domestic,Reefer Truck,2024-06-08 21:21:00,2024-06-09 02:21:00,5.0,2024-06-08 21:26:00,2024-06-09 02:26:00,5,False,2.7
SHP-000177,BAT-000177,Iași,Romania,Insulated Van,2024-09-17 16:26:24,2024-09-18 00:26:24,8.0,2024-09-17 16:42:24,2024-09-18 00:42:24,16,False,3.8
SHP-000178,BAT-000178,Brașov,Romania,Reefer Truck,2024-12-04 17:42:36,2024-12-05 09:42:36,16.0,2024-12-04 19:26:36,2024-12-05 11:26:36,104,False,3.0
SHP-000179,BAT-000179,Chișinău Local,Domestic,Insulated Van,2025-01-23 15:45:00,2025-01-23 19:45:00,4.0,2025-01-23 16:54:00,2025-01-23 20:54:00,69,False,4.3
SHP-000180,BAT-000180,Chișinău Local,Domestic,Insulated Van,2024-07-12 17:09:36,2024-07-12 21:09:36,4.0,2024-07-12 17:19:36,2024-07-12 21:19:36,10,False,2.6
SHP-000181,BAT-000181,Brașov,Romania,Reefer Truck,2024-09-06 18:05:24,2024-09-07 10:05:24,16.0,2024-09-06 19:11:24,2024-09-07 11:11:24,66,False,3.7
SHP-000182,BAT-000182,Chișinău Local,Domestic,Insulated Van,2024-10-19 11:29:24,2024-10-19 15:29:24,4.0,2024-10-19 11:29:24,2024-10-19 15:29:24,0,False,3.1
SHP-000183,BAT-000183,Warsaw,Central Europe,Reefer Truck,2024-12-02 18:03:36,2024-12-03 22:03:36,28.0,2024-12-02 18:58:36,2024-12-03 22:58:36,55,False,2.9
SHP-000184,BAT-000184,Iași,Romania,Insulated Van,2024-09-09 19:22:48,2024-09-10 03:22:48,8.0,2024-09-09 19:22:48,2024-09-10 03:22:48,0,False,4.4
SHP-000185,BAT-000185,Brașov,Romania,Reefer Truck,2024-06-28 16:11:24,2024-06-29 08:11:24,16.0,2024-06-28 16:20:24,2024-06-29 08:20:24,9,False,3.0
SHP-000186,BAT-000186,Warsaw,Central Europe,Reefer Truck,2024-09-03 14:51:36,2024-09-04 18:51:36,28.0,2024-09-03 14:51:36,2024-09-04 18:51:36,0,False,4.0
SHP-000187,BAT-000187,Prague,Central Europe,Reefer Truck,2024-06-27 13:07:48,2024-06-28 21:07:48,32.0,2024-06-27 13:07:48,2024-06-28 21:07:48,0,False,3.2
SHP-000188,BAT-000188,Bălți Wholesale,Domestic,Ambient Truck,2024-12-14 19:42:00,2024-12-15 00:42:00,5.0,2024-12-14 20:04:00,2024-12-15 01:04:00,22,True,24.1
SHP-000189,BAT-000189,Chișinău Local,Domestic,Insulated Van,2024-10-22 17:10:12,2024-10-22 21:10:12,4.0,2024-10-22 19:10:12,2024-10-22 23:46:12,156,False,3.1
SHP-000190,BAT-000190,Warsaw,Central Europe,Reefer Truck,2024-12-12 15:33:00,2024-12-13 19:33:00,28.0,2024-12-12 15:59:00,2024-12-13 19:59:00,26,False,4.0
SHP-000191,BAT-000191,Berlin,Western Europe,Reefer Truck,2025-01-15 12:18:00,2025-01-17 02:18:00,38.0,2025-01-15 12:58:00,2025-01-17 02:58:00,40,False,4.2
SHP-000192,BAT-000192,Berlin,Western Europe,Reefer Truck,2025-01-17 15:34:12,2025-01-19 05:34:12,38.0,2025-01-17 15:46:12,2025-01-19 05:46:12,12,False,3.5
SHP-000193,BAT-000193,Berlin,Western Europe,Reefer Truck,2024-12-11 19:48:00,2024-12-13 09:48:00,38.0,2024-12-11 19:48:00,2024-12-13 09:48:00,0,False,3.6
SHP-000194,BAT-000194,Berlin,Western Europe,Reefer Truck,2025-03-03 12:10:12,2025-03-05 02:10:12,38.0,2025-03-03 12:12:12,2025-03-05 02:12:12,2,False,4.3
SHP-000195,BAT-000195,Bucharest,Romania,Reefer Truck,2024-09-18 21:22:48,2024-09-19 11:22:48,14.0,2024-09-18 22:51:48,2024-09-19 12:51:48,89,True,23.8
SHP-000196,BAT-000196,Bălți Wholesale,Domestic,Ambient Truck,2024-11-14 12:55:12,2024-11-14 17:55:12,5.0,2024-11-14 13:35:12,2024-11-14 18:35:12,40,False,18.3
SHP-000197,BAT-000197,Berlin,Western Europe,Reefer Truck,2024-10-15 14:49:12,2024-10-17 04:49:12,38.0,2024-10-15 15:25:12,2024-10-17 05:25:12,36,False,2.5
SHP-000198,BAT-000198,Iași,Romania,Insulated Van,2024-11-06 17:54:36,2024-11-07 01:54:36,8.0,2024-11-06 18:10:36,2024-11-07 02:10:36,16,False,2.9
SHP-000199,BAT-000199,Brașov,Romania,Reefer Truck,2025-01-25 13:49:12,2025-01-26 05:49:12,16.0,2025-01-25 13:54:12,2025-01-26 05:54:12,5,False,4.0
SHP-000200,BAT-000200,Chișinău Local,Domestic,Insulated Van,2024-11-17 23:50:24,2024-11-18 03:50:24,4.0,2024-11-18 01:50:24,2024-11-18 11:28:24,458,False,4.0
SHP-000201,BAT-000201,Chișinău Local,Domestic,Insulated Van,2024-12-19 14:16:48,2024-12-19 18:16:48,4.0,2024-12-19 14:41:48,2024-12-19 18:41:48,25,False,3.4
SHP-000202,BAT-000202,Brașov,Romania,Reefer Truck,2024-10-01 17:27:00,2024-10-02 09:27:00,16.0,2024-10-01 19:27:00,2024-10-02 13:57:00,270,False,4.1
SHP-000203,BAT-000203,Bucharest,Romania,Reefer Truck,2024-10-03 22:21:36,2024-10-04 12:21:36,14.0,2024-10-03 22:21:36,2024-10-04 12:21:36,0,False,3.2
SHP-000204,BAT-000204,Prague,Central Europe,Reefer Truck,2024-09-26 16:29:24,2024-09-28 00:29:24,32.0,2024-09-26 18:29:24,2024-09-28 09:35:24,546,False,4.5
SHP-000205,BAT-000205,Iași,Romania,Insulated Van,2025-01-02 12:13:12,2025-01-02 20:13:12,8.0,2025-01-02 12:13:12,2025-01-02 20:13:12,0,False,4.1
SHP-000206,BAT-000206,Brașov,Romania,Reefer Truck,2025-01-02 19:34:48,2025-01-03 11:34:48,16.0,2025-01-02 20:27:48,2025-01-03 12:27:48,53,False,3.4
SHP-000207,BAT-000207,Brașov,Romania,Reefer Truck,2024-11-26 22:33:00,2024-11-27 14:33:00,16.0,2024-11-26 22:50:00,2024-11-27 14:50:00,17,False,4.2
SHP-000208,BAT-000208,Bucharest,Romania,Reefer Truck,2024-09-05 21:14:24,2024-09-06 11:14:24,14.0,2024-09-05 21:40:24,2024-09-06 11:40:24,26,False,2.8
SHP-000209,BAT-000209,Bălți Wholesale,Domestic,Ambient Truck,2024-10-03 20:40:48,2024-10-04 01:40:48,5.0,2024-10-03 21:12:48,2024-10-04 02:12:48,32,False,19.4
SHP-000210,BAT-000210,Warsaw,Central Europe,Reefer Truck,2024-12-20 17:42:36,2024-12-21 21:42:36,28.0,2024-12-20 18:14:36,2024-12-21 22:14:36,32,False,3.8
SHP-000211,BAT-000211,Bălți Wholesale,Domestic,Ambient Truck,2025-01-01 21:15:00,2025-01-02 02:15:00,5.0,2025-01-01 23:15:00,2025-01-02 04:38:00,143,False,15.4
SHP-000212,BAT-000212,Berlin,Western Europe,Reefer Truck,2025-01-02 22:16:48,2025-01-04 12:16:48,38.0,2025-01-02 22:16:48,2025-01-04 12:16:48,0,False,3.6
SHP-000213,BAT-000213,Brașov,Romania,Reefer Truck,2025-03-26 17:36:00,2025-03-27 09:36:00,16.0,2025-03-26 18:06:00,2025-03-27 10:06:00,30,False,2.8
SHP-000214,BAT-000214,Berlin,Western Europe,Reefer Truck,2024-10-22 16:34:12,2024-10-24 06:34:12,38.0,2024-10-22 17:03:12,2024-10-24 07:03:12,29,False,3.5
SHP-000215,BAT-000215,Berlin,Western Europe,Reefer Truck,2025-02-19 15:54:00,2025-02-21 05:54:00,38.0,2025-02-19 16:18:00,2025-02-21 06:18:00,24,False,3.1
SHP-000216,BAT-000216,Bălți Wholesale,Domestic,Ambient Truck,2024-12-13 13:56:24,2024-12-13 18:56:24,5.0,2024-12-13 13:56:24,2024-12-13 18:56:24,0,False,16.5
SHP-000217,BAT-000217,Prague,Central Europe,Reefer Truck,2024-09-25 20:36:00,2024-09-27 04:36:00,32.0,2024-09-25 21:57:00,2024-09-27 05:57:00,81,False,3.2
SHP-000218,BAT-000218,Bălți Wholesale,Domestic,Ambient Truck,2024-12-29 21:24:00,2024-12-30 02:24:00,5.0,2024-12-29 21:47:00,2024-12-30 02:47:00,23,False,23.1
SHP-000219,BAT-000219,Chișinău Local,Domestic,Insulated Van,2024-12-07 21:30:36,2024-12-08 01:30:36,4.0,2024-12-07 22:18:36,2024-12-08 02:18:36,48,False,3.9
SHP-000220,BAT-000220,Bălți Wholesale,Domestic,Ambient Truck,2024-12-14 12:09:36,2024-12-14 17:09:36,5.0,2024-12-14 12:12:36,2024-12-14 17:12:36,3,False,22.2
SHP-000221,BAT-000221,Prague,Central Europe,Reefer Truck,2024-11-10 14:10:48,2024-11-11 22:10:48,32.0,2024-11-10 14:30:48,2024-11-11 22:30:48,20,False,3.2
SHP-000222,BAT-000222,Bucharest,Romania,Reefer Truck,2024-10-25 13:00:00,2024-10-26 03:00:00,14.0,2024-10-25 15:00:00,2024-10-26 08:20:00,320,True,23.0
SHP-000223,BAT-000223,Chișinău Local,Domestic,Insulated Van,2024-12-11 14:15:00,2024-12-11 18:15:00,4.0,2024-12-11 14:15:00,2024-12-11 18:15:00,0,False,2.8
SHP-000224,BAT-000224,Brașov,Romania,Reefer Truck,2024-11-18 19:26:24,2024-11-19 11:26:24,16.0,2024-11-18 20:23:24,2024-11-19 12:23:24,57,False,3.5
SHP-000225,BAT-000225,Brașov,Romania,Reefer Truck,2024-12-23 21:48:00,2024-12-24 13:48:00,16.0,2024-12-23 23:48:00,2024-12-25 01:07:00,679,False,3.7
SHP-000226,BAT-000226,Iași,Romania,Insulated Van,2024-08-18 17:41:24,2024-08-19 01:41:24,8.0,2024-08-18 19:41:24,2024-08-19 04:38:24,177,False,3.5
SHP-000227,BAT-000227,Iași,Romania,Insulated Van,2024-09-05 14:46:48,2024-09-05 22:46:48,8.0,2024-09-05 16:46:48,2024-09-06 01:07:48,141,False,2.8
SHP-000228,BAT-000228,Berlin,Western Europe,Reefer Truck,2024-10-14 23:49:48,2024-10-16 13:49:48,38.0,2024-10-15 00:17:48,2024-10-16 14:17:48,28,False,2.9
SHP-000229,BAT-000229,Iași,Romania,Insulated Van,2024-10-24 18:49:12,2024-10-25 02:49:12,8.0,2024-10-24 20:49:12,2024-10-25 11:46:12,537,False,3.7
SHP-000230,BAT-000230,Bălți Wholesale,Domestic,Ambient Truck,2024-11-19 14:07:48,2024-11-19 19:07:48,5.0,2024-11-19 14:17:48,2024-11-19 19:17:48,10,False,23.0
SHP-000231,BAT-000231,Brașov,Romania,Reefer Truck,2024-09-27 18:49:12,2024-09-28 10:49:12,16.0,2024-09-27 18:49:12,2024-09-28 10:49:12,0,False,3.2
SHP-000232,BAT-000232,Bălți Wholesale,Domestic,Ambient Truck,2024-12-10 22:04:12,2024-12-11 03:04:12,5.0,2024-12-10 22:55:12,2024-12-11 03:55:12,51,False,18.0
SHP-000233,BAT-000233,Warsaw,Central Europe,Reefer Truck,2024-12-04 13:12:36,2024-12-05 17:12:36,28.0,2024-12-04 13:40:36,2024-12-05 17:40:36,28,False,3.5
SHP-000234,BAT-000234,Berlin,Western Europe,Reefer Truck,2024-07-08 15:09:36,2024-07-10 05:09:36,38.0,2024-07-08 15:54:36,2024-07-10 05:54:36,45,False,3.0
SHP-000235,BAT-000235,Prague,Central Europe,Reefer Truck,2024-12-22 15:29:24,2024-12-23 23:29:24,32.0,2024-12-22 16:10:24,2024-12-24 00:10:24,41,False,2.6
SHP-000236,BAT-000236,Berlin,Western Europe,Reefer Truck,2024-12-30 20:43:48,2025-01-01 10:43:48,38.0,2024-12-30 20:43:48,2025-01-01 10:43:48,0,False,2.8
SHP-000237,BAT-000237,Chișinău Local,Domestic,Reefer Truck,2024-06-25 12:55:12,2024-06-25 16:55:12,4.0,2024-06-25 12:55:12,2024-06-25 16:55:12,0,False,3.2
SHP-000238,BAT-000238,Bălți Wholesale,Domestic,Ambient Truck,2025-01-01 13:16:12,2025-01-01 18:16:12,5.0,2025-01-01 13:43:12,2025-01-01 18:43:12,27,False,16.7
SHP-000239,BAT-000239,Brașov,Romania,Reefer Truck,2024-10-03 18:36:00,2024-10-04 10:36:00,16.0,2024-10-03 18:42:00,2024-10-04 10:42:00,6,False,4.2
SHP-000240,BAT-000240,Prague,Central Europe,Reefer Truck,2024-11-18 16:39:00,2024-11-20 00:39:00,32.0,2024-11-18 17:11:00,2024-11-20 01:11:00,32,False,3.7
SHP-000241,BAT-000241,Brașov,Romania,Reefer Truck,2024-10-11 20:53:24,2024-10-12 12:53:24,16.0,2024-10-11 20:53:24,2024-10-12 12:53:24,0,False,3.1
SHP-000242,BAT-000242,Berlin,Western Europe,Reefer Truck,2024-11-20 22:57:36,2024-11-22 12:57:36,38.0,2024-11-20 22:57:36,2024-11-22 12:57:36,0,False,3.5
SHP-000243,BAT-000243,Berlin,Western Europe,Reefer Truck,2024-10-21 18:21:36,2024-10-23 08:21:36,38.0,2024-10-21 19:10:36,2024-10-23 09:10:36,49,False,3.7
SHP-000244,BAT-000244,Bălți Wholesale,Domestic,Ambient Truck,2024-11-18 18:25:48,2024-11-18 23:25:48,5.0,2024-11-18 18:57:48,2024-11-18 23:57:48,32,False,23.0
SHP-000245,BAT-000245,Prague,Central Europe,Reefer Truck,2025-01-29 14:52:48,2025-01-30 22:52:48,32.0,2025-01-29 16:21:48,2025-01-31 00:21:48,89,False,3.4
SHP-000246,BAT-000246,Brașov,Romania,Reefer Truck,2024-07-23 15:16:12,2024-07-24 07:16:12,16.0,2024-07-23 15:21:12,2024-07-24 07:21:12,5,True,20.6
SHP-000247,BAT-000247,Berlin,Western Europe,Reefer Truck,2024-12-20 18:42:36,2024-12-22 08:42:36,38.0,2024-12-20 18:42:36,2024-12-22 08:42:36,0,False,2.8
SHP-000248,BAT-000248,Berlin,Western Europe,Reefer Truck,2024-10-20 12:43:48,2024-10-22 02:43:48,38.0,2024-10-20 12:59:48,2024-10-22 02:59:48,16,False,3.7
SHP-000249,BAT-000249,Prague,Central Europe,Reefer Truck,2024-12-17 16:28:12,2024-12-19 00:28:12,32.0,2024-12-17 16:28:12,2024-12-19 00:28:12,0,False,3.4
SHP-000250,BAT-000250,Bucharest,Romania,Reefer Truck,2025-01-03 16:41:24,2025-01-04 06:41:24,14.0,2025-01-03 17:16:24,2025-01-04 07:16:24,35,False,4.4
SHP-000251,BAT-000251,Iași,Romania,Insulated Van,2024-11-12 19:50:24,2024-11-13 03:50:24,8.0,2024-11-12 20:52:24,2024-11-13 04:52:24,62,False,2.8
SHP-000252,BAT-000252,Prague,Central Europe,Reefer Truck,2025-01-12 16:21:36,2025-01-14 00:21:36,32.0,2025-01-12 17:51:36,2025-01-14 01:51:36,90,False,3.9
SHP-000253,BAT-000253,Iași,Romania,Insulated Van,2025-01-14 20:22:12,2025-01-15 04:22:12,8.0,2025-01-14 20:22:12,2025-01-15 04:22:12,0,False,3.6
SHP-000254,BAT-000254,Warsaw,Central Europe,Reefer Truck,2025-01-23 15:37:48,2025-01-24 19:37:48,28.0,2025-01-23 17:37:48,2025-01-25 05:25:48,588,False,4.1
SHP-000255,BAT-000255,Bucharest,Romania,Reefer Truck,2024-08-31 18:32:24,2024-09-01 08:32:24,14.0,2024-08-31 18:32:24,2024-09-01 08:32:24,0,False,3.7
SHP-000256,BAT-000256,Warsaw,Central Europe,Reefer Truck,2024-11-30 20:20:24,2024-12-02 00:20:24,28.0,2024-11-30 22:03:24,2024-12-02 02:03:24,103,False,3.3
SHP-000257,BAT-000257,Prague,Central Europe,Reefer Truck,2024-11-15 15:20:24,2024-11-16 23:20:24,32.0,2024-11-15 17:20:24,2024-11-17 02:13:24,173,False,3.7
SHP-000258,BAT-000258,Warsaw,Central Europe,Reefer Truck,2024-12-26 19:24:00,2024-12-27 23:24:00,28.0,2024-12-26 19:27:00,2024-12-27 23:27:00,3,False,3.4
SHP-000259,BAT-000259,Brașov,Romania,Reefer Truck,2024-11-25 14:10:12,2024-11-26 06:10:12,16.0,2024-11-25 14:10:12,2024-11-26 06:10:12,0,False,4.0
SHP-000260,BAT-000260,Berlin,Western Europe,Reefer Truck,2024-11-04 16:00:36,2024-11-06 06:00:36,38.0,2024-11-04 16:47:36,2024-11-06 06:47:36,47,False,3.3
SHP-000261,BAT-000261,Chișinău Local,Domestic,Insulated Van,2025-01-19 14:04:48,2025-01-19 18:04:48,4.0,2025-01-19 15:03:48,2025-01-19 19:03:48,59,False,3.9
SHP-000262,BAT-000262,Iași,Romania,Insulated Van,2024-10-13 11:56:24,2024-10-13 19:56:24,8.0,2024-10-13 12:25:24,2024-10-13 20:25:24,29,False,2.9
SHP-000263,BAT-000263,Iași,Romania,Insulated Van,2024-09-08 15:50:24,2024-09-08 23:50:24,8.0,2024-09-08 16:10:24,2024-09-09 00:10:24,20,False,3.9
SHP-000264,BAT-000264,Berlin,Western Europe,Reefer Truck,2024-08-24 15:43:12,2024-08-26 05:43:12,38.0,2024-08-24 17:43:12,2024-08-26 08:04:12,141,False,4.4
SHP-000265,BAT-000265,Prague,Central Europe,Reefer Truck,2025-02-12 20:33:36,2025-02-14 04:33:36,32.0,2025-02-12 20:33:36,2025-02-14 04:33:36,0,False,2.7
SHP-000266,BAT-000266,Chișinău Local,Domestic,Insulated Van,2024-11-26 14:13:12,2024-11-26 18:13:12,4.0,2024-11-26 14:34:12,2024-11-26 18:34:12,21,False,2.7
SHP-000267,BAT-000267,Berlin,Western Europe,Reefer Truck,2024-11-20 22:36:36,2024-11-22 12:36:36,38.0,2024-11-20 23:02:36,2024-11-22 13:02:36,26,False,3.7
SHP-000268,BAT-000268,Warsaw,Central Europe,Reefer Truck,2025-02-26 19:40:48,2025-02-27 23:40:48,28.0,2025-02-26 21:15:48,2025-02-28 01:15:48,95,False,3.6
SHP-000269,BAT-000269,Chișinău Local,Domestic,Insulated Van,2024-12-13 18:58:48,2024-12-13 22:58:48,4.0,2024-12-13 18:58:48,2024-12-13 22:58:48,0,False,4.2
SHP-000270,BAT-000270,Iași,Romania,Insulated Van,2024-10-15 13:31:48,2024-10-15 21:31:48,8.0,2024-10-15 14:06:48,2024-10-15 22:06:48,35,False,4.3
SHP-000271,BAT-000271,Berlin,Western Europe,Reefer Truck,2024-07-03 17:57:00,2024-07-05 07:57:00,38.0,2024-07-03 19:11:00,2024-07-05 09:11:00,74,False,3.8
SHP-000272,BAT-000272,Prague,Central Europe,Reefer Truck,2024-07-26 18:01:48,2024-07-28 02:01:48,32.0,2024-07-26 18:07:48,2024-07-28 02:07:48,6,False,2.9
SHP-000273,BAT-000273,Brașov,Romania,Reefer Truck,2025-02-10 21:18:36,2025-02-11 13:18:36,16.0,2025-02-10 21:29:36,2025-02-11 13:29:36,11,False,3.7
SHP-000274,BAT-000274,Brașov,Romania,Reefer Truck,2025-01-15 13:51:00,2025-01-16 05:51:00,16.0,2025-01-15 13:51:00,2025-01-16 05:51:00,0,False,3.2
SHP-000275,BAT-000275,Prague,Central Europe,Reefer Truck,2024-11-08 11:13:12,2024-11-09 19:13:12,32.0,2024-11-08 12:15:12,2024-11-09 20:15:12,62,False,2.6
SHP-000276,BAT-000276,Brașov,Romania,Reefer Truck,2024-12-05 19:04:48,2024-12-06 11:04:48,16.0,2024-12-05 19:33:48,2024-12-06 11:33:48,29,False,2.6
SHP-000277,BAT-000277,Brașov,Romania,Reefer Truck,2024-07-13 18:48:36,2024-07-14 10:48:36,16.0,2024-07-13 19:15:36,2024-07-14 11:15:36,27,False,3.9
SHP-000278,BAT-000278,Bălți Wholesale,Domestic,Ambient Truck,2024-08-31 12:35:24,2024-08-31 17:35:24,5.0,2024-08-31 12:42:24,2024-08-31 17:42:24,7,False,22.5
SHP-000279,BAT-000279,Berlin,Western Europe,Reefer Truck,2024-12-22 17:04:12,2024-12-24 07:04:12,38.0,2024-12-22 17:11:12,2024-12-24 07:11:12,7,False,3.2
SHP-000280,BAT-000280,Iași,Romania,Insulated Van,2024-08-07 18:27:36,2024-08-08 02:27:36,8.0,2024-08-07 20:27:36,2024-08-08 04:27:36,120,False,4.3
SHP-000281,BAT-000281,Brașov,Romania,Reefer Truck,2024-12-26 15:31:48,2024-12-27 07:31:48,16.0,2024-12-26 15:54:48,2024-12-27 07:54:48,23,False,4.3
SHP-000282,BAT-000282,Prague,Central Europe,Reefer Truck,2025-01-19 15:07:48,2025-01-20 23:07:48,32.0,2025-01-19 15:40:48,2025-01-20 23:40:48,33,False,2.7
SHP-000283,BAT-000283,Brașov,Romania,Reefer Truck,2024-12-15 13:35:24,2024-12-16 05:35:24,16.0,2024-12-15 14:45:24,2024-12-16 06:45:24,70,False,3.9
SHP-000284,BAT-000284,Bălți Wholesale,Domestic,Ambient Truck,2024-10-28 19:31:12,2024-10-29 00:31:12,5.0,2024-10-28 19:45:12,2024-10-29 00:45:12,14,True,25.1
SHP-000285,BAT-000285,Warsaw,Central Europe,Reefer Truck,2025-02-14 15:03:00,2025-02-15 19:03:00,28.0,2025-02-14 15:03:00,2025-02-15 19:03:00,0,False,4.5
